 1.000000,-0.000000
 0.019394,-0.999809
-0.999245,-0.038773
-0.058144, 0.998306
 0.996994, 0.077492
 0.096810,-0.995300
-0.993240,-0.116090
-0.135331, 0.990799
 0.987991, 0.154519
 0.173646,-0.984810
-0.981254,-0.192712
-0.211702, 0.977333
 0.973045, 0.230615
 0.249445,-0.968391
-0.963371,-0.268175
-0.286806, 0.957992
 0.952247, 0.305323
 0.323733,-0.946151
-0.939689,-0.342021
-0.360179, 0.932884
 0.925727, 0.378200
 0.396083,-0.918220
-0.910362,-0.413814
-0.431385, 0.902168
 0.893630, 0.448803
 0.466045,-0.884765
-0.875556,-0.483112
-0.499996, 0.866027
 0.856170, 0.516697
 0.533207,-0.845984
-0.835486,-0.549511
-0.565609, 0.824675
 0.813551, 0.581494
 0.597157,-0.802123
-0.790396,-0.612599
-0.627812, 0.778364
 0.766043, 0.642789
 0.657521,-0.753439
-0.740545,-0.672010
-0.686239, 0.727377
 0.713926, 0.700216
 0.713926,-0.700216
-0.686239,-0.727377
-0.740545, 0.672010
 0.657521, 0.753439
 0.766043,-0.642789
-0.627812,-0.778364
-0.790396, 0.612599
 0.597157, 0.802123
 0.813551,-0.581494
-0.565609,-0.824675
-0.835486, 0.549511
 0.533207, 0.845984
 0.856170,-0.516697
-0.500004,-0.866027
-0.875556, 0.483112
 0.466045, 0.884765
 0.893630,-0.448803
-0.431385,-0.902168
-0.910362, 0.413814
 0.396083, 0.918220
 0.925727,-0.378200
-0.360179,-0.932884
-0.939689, 0.342021
 0.323733, 0.946151
 0.952247,-0.305323
-0.286806,-0.957992
-0.963371, 0.268175
 0.249445, 0.968391
 0.973045,-0.230615
-0.211702,-0.977333
-0.981254, 0.192712
 0.173646, 0.984810
 0.987991,-0.154519
-0.135331,-0.990799
-0.993240, 0.116090
 0.096810, 0.995300
 0.996994,-0.077492
-0.058144,-0.998306
-0.999245, 0.038773
 0.019394, 0.999809
